Proteome_ID,Tax_ID,SUPERREGNUM
UP000030740,1147139,viruses
UP000204592,1775140,viruses
UP000245639,663609,bacteria
UP000010716,986075,bacteria
UP000622797,1208366,eukaryota
UP000282311,400777,bacteria
UP001069355,2967306,archaea
UP000199206,1166340,bacteria
UP000102185,1481139,viruses
UP000280668,56055,bacteria
UP000112030,1795998,viruses
UP000594135,2776865,viruses
UP000139785,126070,viruses
UP000250432,2249314,viruses
UP000203888,1564903,viruses
UP000317986,1095,bacteria
UP000204322,1922546,viruses
UP000009168,312017,eukaryota
UP000201910,1381104,viruses
UP000540150,461239,eukaryota
UP000642724,2720165,bacteria
UP000152557,999729,viruses
UP000534407,181099,eukaryota
UP000014736,1328030,viruses
UP000223716,1909403,viruses
UP000680444,2786687,viruses
UP000263975,2283281,viruses
UP000598297,1775135,bacteria
UP000000699,1073766,viruses
UP000594656,10521,viruses
UP000663263,2736267,viruses
UP000204390,543876,viruses
UP000199220,648782,bacteria
UP000018378,1262949,bacteria
UP001058179,2972467,viruses
UP000282008,2293287,viruses
UP000189843,1955620,bacteria
UP000017932,1263007,bacteria
UP000540412,37333,bacteria
UP000000327,654913,viruses
UP000201918,1647385,viruses
UP000231586,620910,bacteria
UP000295224,2517962,viruses
UP000203441,1923640,viruses
UP000202433,1922562,viruses
UP000678190,2786011,viruses
UP000202978,1922630,viruses
UP000018888,747089,eukaryota
UP000505267,2741076,viruses
UP000199521,1780381,bacteria
UP000004675,439493,bacteria
UP000003045,871571,bacteria
UP000595278,2785331,bacteria
UP000503611,2572766,viruses
UP000201577,1701405,viruses
UP000650602,170446,eukaryota
UP000646548,30732,eukaryota
UP000186863,1904967,bacteria
UP000242340,28882,viruses
UP000204256,1746065,viruses
UP000809273,2844893,bacteria
UP000201403,1809112,viruses
UP000888440,2651936,viruses
UP000595894,2759526,bacteria
UP000188437,1945862,bacteria
UP000265614,2339232,bacteria
UP000017952,1262851,bacteria
UP000018362,1263040,bacteria
UP000198518,355548,archaea
UP000001014,99287,bacteria
UP000249165,568098,bacteria
UP000516212,2767556,viruses
UP000516055,2768139,viruses
UP000051697,1423778,bacteria
UP000240719,2079534,viruses
UP000000369,29252,viruses
UP000296906,2548090,viruses
UP000035368,1050174,bacteria
UP000287188,2014872,bacteria
UP000054304,1245769,eukaryota
UP000296431,2548280,viruses
UP000618733,2796472,bacteria
UP000253251,2072505,bacteria
UP000292226,1926873,bacteria
UP000036114,1628212,bacteria
UP000426448,2662300,viruses
UP000243887,1150112,bacteria
UP000282551,1792,bacteria
UP000681405,2786677,viruses
UP001063213,2932672,viruses
UP000099345,46922,viruses
UP000140763,1682339,viruses
UP000327308,2562811,viruses
UP000290692,2510517,viruses
UP000201440,1874000,viruses
UP000694556,1240228,eukaryota
UP000223244,1971445,viruses
UP000262638,2292884,bacteria
UP000464287,2686230,viruses
UP000136417,1379695,viruses
UP000307994,2307015,viruses
UP000605361,1187855,bacteria
UP000619457,346377,bacteria
UP000582321,2030809,bacteria
UP000199425,1520820,bacteria
UP000296788,2548238,viruses
UP000280561,2202563,viruses
UP000268274,2320109,bacteria
UP000094023,1354337,bacteria
UP000207748,1922698,viruses
UP000226336,1903185,viruses
UP000014318,754038,viruses
UP000002745,582402,bacteria
UP000029080,356829,bacteria
UP000668214,621737,eukaryota
UP000663614,2813232,viruses
UP000321230,656744,bacteria
UP000195674,1965650,bacteria
UP000501526,2725616,viruses
UP000326490,2599842,viruses
UP000516597,2724332,viruses
UP000324678,2592652,bacteria
UP000594044,1262524,viruses
UP000204205,1923374,viruses
UP000487882,2610880,bacteria
UP000515853,2762667,viruses
UP000201714,1923158,viruses
UP000032733,1288970,bacteria
UP000541969,2026353,bacteria
UP000682287,2786082,viruses
UP000183530,556325,bacteria
UP000464167,2692741,viruses
UP000296665,2548047,viruses
UP000018850,1286632,bacteria
UP000562984,1656892,bacteria
UP000683653,2819109,bacteria
UP000606974,364733,eukaryota
UP000186875,1799657,bacteria
UP000623842,1673741,bacteria
UP000502897,2723904,viruses
UP000681995,2789453,viruses
UP000475037,9678,eukaryota
UP000000250,444474,viruses
UP000202687,1529605,viruses
UP000677434,2786665,viruses
UP000253816,2170265,bacteria
UP000202305,1923752,viruses
UP000679447,2315722,viruses
UP000321832,392597,bacteria
UP000293145,2510647,bacteria
UP000054481,1043627,eukaryota
UP000002572,653733,bacteria
UP000516202,2759461,viruses
UP000018266,1262876,bacteria
UP000271937,2488993,bacteria
UP000676067,2697535,viruses
UP000517252,101201,eukaryota
UP000287416,2500827,viruses
UP000321258,1176176,bacteria
UP000676984,2786691,viruses
UP000005868,580340,bacteria
UP000240944,2047830,viruses
UP000239352,33906,bacteria
UP000296532,2548289,viruses
UP000094389,983966,eukaryota
UP000318284,2591205,viruses
UP000065319,58049,bacteria
UP000546200,1344948,bacteria
UP000235388,200324,eukaryota
UP000203967,1701837,viruses
UP000681205,2786135,viruses
UP000000806,272631,bacteria
UP000681343,2714353,bacteria
UP000423147,2847060,viruses
UP000170516,576899,viruses
UP000199495,440168,bacteria
UP000189670,890399,bacteria
UP000202439,1920772,viruses
UP000506160,1387197,bacteria
UP000076408,30069,eukaryota
UP000242533,1608085,viruses
UP000207727,1569052,viruses
UP000002599,557393,viruses
UP000296866,2558638,viruses
UP000027481,1357714,viruses
UP001057233,2936911,viruses
UP000001628,502780,eukaryota
UP000646314,1828827,bacteria
UP000747110,1737510,eukaryota
UP000202311,40687,viruses
UP000272943,2153366,bacteria
UP000012037,1262522,viruses
UP000426444,2293317,bacteria
UP000284202,1675788,bacteria
UP000260611,538563,viruses
UP000008682,10439,viruses
UP000240678,2081623,viruses
UP000656642,2809244,viruses
UP000006316,1117379,bacteria
UP000005880,2885911,viruses
UP000278440,53356,bacteria
UP000203301,1923637,viruses
UP000011770,1088540,bacteria
UP000199067,1780377,bacteria
UP000249818,2026885,bacteria
UP000605970,189291,eukaryota
UP000221783,1932904,viruses
UP000029014,1693,bacteria
UP000515428,2759205,viruses
UP000290732,2175118,viruses
UP000198520,285351,bacteria
UP000694501,2780544,bacteria
UP000677875,2820809,bacteria
UP000011116,112509,eukaryota
UP000029893,1354511,viruses
UP000321790,1719036,bacteria
UP000667269,2291710,bacteria
UP000035036,483547,bacteria
UP000248840,1101402,bacteria
UP000036336,1406431,bacteria
UP000201614,1922990,viruses
UP000265725,2320858,bacteria
UP000202402,911574,viruses
UP000613266,2795029,bacteria
UP000030518,1300345,bacteria
UP000000469,10576,viruses
UP000203089,535898,viruses
UP000249337,2044595,bacteria
UP000030153,1385513,bacteria
UP000218165,2017484,bacteria
UP000519004,1341696,bacteria
UP000753532,2716716,archaea
UP000670475,2798581,bacteria
UP000005857,45764,viruses
UP000671852,2672570,bacteria
UP000525714,254557,eukaryota
UP000152314,1452540,viruses
UP000243890,1511847,viruses
UP000233742,1529068,bacteria
UP000544127,57439,eukaryota
UP000054007,1314674,eukaryota
UP000027730,1043004,eukaryota
UP000324495,2583205,viruses
UP000315226,66892,bacteria
UP000104365,1157337,viruses
UP000271313,2315544,viruses
UP000431080,2662258,bacteria
UP000296533,2558701,viruses
UP000448235,2691040,bacteria
UP000203135,112228,viruses
UP000658225,34101,bacteria
UP000562254,1452450,bacteria
UP000606196,1078,bacteria
UP000054477,1095629,eukaryota
UP000290243,114885,bacteria
UP000316270,50376,eukaryota
UP000225568,1916173,viruses
UP000232793,172391,viruses
UP000244810,404875,bacteria
UP000661553,54015,bacteria
UP000158532,1692250,viruses
UP000516233,2736256,viruses
UP000246342,1429232,viruses
UP000081671,10020,eukaryota
UP000594029,2783539,viruses
UP000284078,2292302,bacteria
UP000006172,1173135,viruses
UP000202262,1923136,viruses
UP000683320,2582937,viruses
UP000277534,2365017,viruses
UP000028565,1500734,viruses
UP000008649,103929,viruses
UP000201047,1746073,viruses
UP000270342,1792498,bacteria
UP000199630,588602,bacteria
UP000283474,2028345,bacteria
UP000554286,390880,bacteria
UP000294746,1544746,bacteria
UP000296512,2558813,viruses
UP000194003,1434232,bacteria
UP001046399,2851077,viruses
UP000289206,2510495,viruses
UP000208101,170965,viruses
UP000203102,1922923,viruses
UP000201518,1922933,viruses
UP000116215,1277649,viruses
UP000501674,2713247,viruses
UP000682498,2786508,viruses
UP000503247,629737,viruses
UP000296959,2558836,viruses
UP000153939,440266,viruses
UP000311382,5288,eukaryota
UP000502572,2730621,viruses
UP000201424,713089,viruses
UP000676677,2786229,viruses
UP000580171,56262,eukaryota
UP000201880,981330,viruses
UP000000609,272624,bacteria
UP000029313,1537917,bacteria
UP000290728,2162638,viruses
UP000152374,185954,viruses
UP000579941,9132,eukaryota
UP000298196,436295,bacteria
UP000032361,1382798,bacteria
UP000267424,2487931,bacteria
UP000801492,2038154,eukaryota
UP000241210,1949198,viruses
UP000267180,648716,bacteria
UP000203405,1922750,viruses
UP000204548,1307958,viruses
UP000035199,571915,bacteria
UP001059352,2970348,viruses
UP000019225,1449976,bacteria
UP000207656,1114942,viruses
UP000007021,654903,viruses
UP000424752,2681984,bacteria
UP000426000,2655003,viruses
UP000535705,182897,eukaryota
UP000003635,314256,bacteria
UP000324585,35688,eukaryota
UP000078542,456900,eukaryota
UP000290644,2494780,viruses
UP000203092,12470,viruses
UP000190911,29571,bacteria
UP000222145,1916182,viruses
UP000593735,2779519,bacteria
UP000203118,1633139,viruses
UP000018254,1262696,bacteria
UP000289396,2493665,bacteria
UP000289334,2494736,viruses
UP000530514,1329516,bacteria
UP000202258,1544364,viruses
UP000269073,2419626,viruses
UP000298547,2530148,viruses
UP000017664,434346,viruses
UP000202257,1922867,viruses
UP000224041,1913572,viruses
UP000027361,1037660,eukaryota
UP000501891,2728875,bacteria
UP000199569,549386,bacteria
UP000054350,578462,eukaryota
UP000501785,2704035,viruses
UP000250030,1851087,viruses
UP000051183,1736366,bacteria
UP000266860,1630648,bacteria
UP000234748,673318,bacteria
UP000199167,364200,bacteria
UP000663548,2813268,viruses
UP000322321,2585489,viruses
UP000326305,2608321,viruses
UP000284395,2320269,bacteria
UP000037600,1513271,bacteria
UP000683575,2849501,bacteria
UP000326063,2575612,viruses
UP000051144,1713724,archaea
UP000203437,1985374,viruses
UP000004259,246199,bacteria
UP000616288,2794021,bacteria
UP000288716,299467,eukaryota
UP000018406,1262737,bacteria
UP000291445,2026724,bacteria
UP000011864,1129794,bacteria
UP000522081,1514948,bacteria
UP000242262,1908808,viruses
UP000271300,1519385,viruses
UP000027138,180498,eukaryota
UP000273429,2365050,viruses
UP000297836,2559609,bacteria
UP000128282,35313,viruses
UP000529417,2743469,bacteria
UP000280816,1603068,viruses
UP000293671,457575,bacteria
UP000202072,1809767,viruses
UP000433050,2666134,bacteria
UP000203209,1923122,viruses
UP000003416,763034,bacteria
UP000008866,663331,eukaryota
UP000315901,2589817,bacteria
UP000613580,658473,eukaryota
UP000236319,189622,eukaryota
UP000293764,1259133,bacteria
UP000222802,2015843,viruses
UP000272100,2365028,viruses
UP000646946,2756139,archaea
UP000151058,311229,viruses
UP000202865,1922682,viruses
UP000240385,2170110,viruses
UP000296256,2548087,viruses
UP000296335,2558725,viruses
UP000202985,1923622,viruses
UP000247903,2212651,bacteria
UP000009227,880724,archaea
UP000256779,1122208,bacteria
UP000664859,303371,eukaryota
UP000264086,2301573,viruses
UP000481621,1215031,bacteria
UP000078476,980561,bacteria
UP000202638,1940252,viruses
UP000473325,2691959,bacteria
UP000829401,1356854,bacteria
UP000203753,1923212,viruses
UP000008232,10606,viruses
UP000016960,582515,bacteria
UP000196154,1965619,bacteria
UP000241134,1605378,viruses
UP000719412,7067,eukaryota
UP000245812,155197,bacteria
UP000274542,1796014,viruses
UP000231698,1747285,viruses
UP000326781,2652428,viruses
UP000830341,1225128,bacteria
UP000231409,2666256,bacteria
UP000207581,1654883,viruses
UP000276326,1608121,viruses
UP000032414,451,bacteria
UP000241708,2079134,viruses
UP000004465,883111,bacteria
UP001058974,3888,eukaryota
UP000296611,2548076,viruses
UP000248012,2200892,bacteria
UP000298390,34475,eukaryota
UP000264883,182773,bacteria
UP000636800,51239,eukaryota
UP001059585,2914470,viruses
UP000201657,1922873,viruses
UP000682284,1852639,viruses
UP000051381,1735677,bacteria
UP000215383,158847,bacteria
UP000694405,13146,eukaryota
UP000064243,36861,bacteria
UP000006542,268960,viruses
UP000242913,387005,eukaryota
UP000681437,1955137,viruses
UP000202624,337826,viruses
UP000202098,1922609,viruses
UP000201779,875323,viruses
UP000662993,2767547,viruses
UP000030684,419612,eukaryota
UP000002574,608538,bacteria
UP000217696,1500254,bacteria
UP000319340,2575700,bacteria
UP000296961,2548196,viruses
UP000664768,2774352,eukaryota
UP000680004,2789450,viruses
UP000201717,1383052,viruses
UP000007209,128952,viruses
UP000015530,1237896,eukaryota
UP000203149,671095,viruses
UP000000545,306537,bacteria
UP000070133,321146,eukaryota
UP000579647,179819,bacteria
UP000019496,1458716,viruses
UP000201908,1353795,viruses
UP000680440,2786288,viruses
UP000002423,487152,viruses
UP000516407,2743904,viruses
UP000203379,1923131,viruses
UP000266385,2305467,bacteria
UP000003023,888059,bacteria
UP000029338,1420901,eukaryota
UP000019112,1399147,bacteria
UP000007703,306902,eukaryota
UP000274274,2488968,viruses
UP000162357,1572237,viruses
UP000255248,93378,bacteria
UP000608146,2509742,viruses
UP000680731,2584393,viruses
UP000295635,2517944,viruses
UP000290636,2175117,viruses
UP000504913,2740804,viruses
UP000276223,610254,bacteria
UP000295636,2547395,bacteria
UP000294855,91560,archaea
UP000609531,2796142,bacteria
UP000004790,1161928,viruses
UP000297318,1655435,bacteria
UP000202191,1476909,viruses
UP000203433,1675862,viruses
UP000009213,1141139,viruses
UP000535437,225327,bacteria
UP000064734,1564681,bacteria
UP000009112,37955,viruses
UP000208075,1629667,viruses
UP000007730,504832,bacteria
UP000272148,2301530,viruses
UP000093309,512399,bacteria
UP000295388,2512215,bacteria
UP000062160,224999,bacteria
UP000323586,2583197,viruses
UP000297194,447897,viruses
UP000427455,2559286,viruses
UP000678054,2829500,bacteria
UP000201604,1923492,viruses
UP000015441,546991,eukaryota
UP000190274,1072105,eukaryota
UP000030731,1582149,viruses
UP000253740,1475481,bacteria
UP000307749,993689,bacteria
UP000019474,1221538,bacteria
UP000319213,103836,bacteria
UP000679823,2786274,viruses
UP000018092,1262940,bacteria
UP000002007,288705,bacteria
UP000182658,1408157,eukaryota
UP000214365,1441469,eukaryota
UP000007041,499177,bacteria
UP000270090,2041419,viruses
UP000076502,178035,eukaryota
UP000000404,693992,viruses
UP000070188,1469144,bacteria
UP000033442,1617025,bacteria
UP000693720,2836043,viruses
UP000202751,1732063,viruses
UP000188729,1915074,bacteria
UP000501963,1608046,viruses
UP000053029,1442368,eukaryota
UP000059074,121290,bacteria
UP000591131,330153,eukaryota
UP000247409,448386,eukaryota
UP000682048,2785989,viruses
UP000327117,2601640,viruses
UP000503335,629726,viruses
UP000680903,2786529,viruses
UP000141821,12663,viruses
UP000008908,886377,bacteria
UP000239001,2107694,bacteria
UP000293566,2517926,viruses
UP000032900,1236989,bacteria
UP000201072,1685746,viruses
UP000018126,1408226,bacteria
UP000240513,2109626,bacteria
UP000244044,1897632,bacteria
UP000243941,1985164,viruses
UP000279765,2483715,viruses
UP000094976,28445,bacteria
UP000000746,585055,bacteria
UP000321701,2603275,bacteria
UP000000457,1141136,viruses
UP000006625,928306,viruses
UP000198397,63740,archaea
UP001061052,2980503,viruses
UP000137422,1692263,viruses
UP000552241,2745851,bacteria
UP000134460,3052631,viruses
UP000008451,321609,viruses
UP000681297,2786174,viruses
UP000694416,591936,eukaryota
UP000322040,2585441,viruses
UP000054874,290052,bacteria
UP000269708,1273429,bacteria
UP000201941,1922695,viruses
UP000594480,69362,bacteria
UP000054284,1326980,archaea
UP000007688,11685,viruses
UP000070146,1747766,bacteria
UP000289856,2507935,bacteria
UP000528322,682562,bacteria
UP000595883,2768129,viruses
UP000281726,230091,bacteria
UP000677271,2584403,viruses
UP000030428,1003181,bacteria
UP000680009,2786342,viruses
UP000215405,1876515,bacteria
UP000323495,2585435,viruses
UP000296736,2548147,viruses
UP000636960,1050105,bacteria
UP000226027,2015865,viruses
UP000681963,2786142,viruses
UP000543598,179095,bacteria
UP000204462,1958785,viruses
UP000186955,1316194,eukaryota
UP000229850,2032581,bacteria
UP000198618,930131,bacteria
UP000275394,933926,bacteria
UP000201830,1174526,viruses
UP000193560,90262,eukaryota
UP000030711,71139,eukaryota
UP000322117,2584791,viruses
UP000019401,37332,bacteria
UP000676884,36772,viruses
UP000182237,441500,bacteria
UP000029753,1554483,viruses
UP000199103,630515,bacteria
UP000202318,1923121,viruses
UP000575029,266360,eukaryota
UP000678489,2831174,viruses
UP000029986,1453496,bacteria
UP000296384,2547998,viruses
UP000132721,1159904,viruses
UP000296305,2548122,viruses
UP000480178,2704465,bacteria
UP000322160,2585384,viruses
UP000275737,1930510,viruses
UP000479902,2690251,bacteria
UP000290459,2304514,viruses
UP000593911,2776876,viruses
UP000051760,1736272,bacteria
UP000661928,2760042,bacteria
UP000225200,1916165,viruses
UP000540989,474949,bacteria
UP000287247,1920663,bacteria
UP000201570,1690817,viruses
UP000008687,12185,viruses
UP000108031,1678228,viruses
UP000297067,2491018,viruses
UP000070076,1698277,archaea
UP000203699,1923756,viruses
UP000678702,2786081,viruses
UP000051702,1736521,bacteria
UP000257087,2029669,viruses
UP000635142,2766981,bacteria
UP000465101,2686250,viruses
UP000652013,42233,bacteria
UP000245429,2201181,bacteria
UP000693644,2836045,viruses
UP000017996,1262884,bacteria
UP000195546,345167,bacteria
UP000332487,425595,archaea
UP000018032,1262836,bacteria
